Renda,Idade,Tipo_Emprego,Peso_Amostral,Escolaridade,Escolaridade_Anos,Estado_Civil,Ocupacao,Papel_Familiar,Raca,Genero,Ganho_Capital,Perda_Capital,Horas_por_Semana,Pais_Origem
Acima_50k,43,Gov_Local,34640,Medio_Completo,9,Casado,Executivo_Gerencia,Marido,Outra,Masculino,0,1887,40,EUA
Acima_50k,35,Gov_Local,116960,Mestrado,14,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1887,40,EUA
Acima_50k,39,Privado,128392,Medio_Completo,9,Casado,Operador_Maquina,Marido,Branca,Masculino,0,1887,40,EUA
Acima_50k,39,Privado,30529,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1887,40,EUA
Acima_50k,47,Gov_Local,324791,Mestrado,14,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1887,50,EUA
Acima_50k,53,Gov_Local,186303,Superior_Incompleto,10,Casado,Seguranca,Marido,Branca,Masculino,0,1887,40,EUA
Acima_50k,53,Privado,304504,Superior_Incompleto,10,Casado,Transporte,Marido,Branca,Masculino,0,1887,45,EUA
Ate_50k,26,Privado,397317,Mestrado,14,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,40,EUA
Ate_50k,52,Privado,186785,Medio_Completo,9,Solteiro,Vendas,Fora_da_Familia,Branca,Masculino,0,1876,50,EUA
Ate_50k,61,Privado,123273,Fundamental_5a6,3,Divorciado,Transporte,Fora_da_Familia,Branca,Masculino,0,1876,56,EUA
Ate_50k,28,Gov_Local,154863,Medio_Completo,9,Solteiro,Seguranca,Outro_Parente,Preta,Masculino,0,1876,40,EUA
Ate_50k,42,Privado,44121,Mestrado,14,Divorciado,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,40,EUA
Ate_50k,44,Gov_Local,101593,Mestrado,14,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,1876,42,EUA
Ate_50k,51,Privado,138179,Medio_Completo,9,Separado,Operador_Maquina,Fora_da_Familia,Branca,Masculino,0,1876,40,EUA
Ate_50k,39,Gov_Local,86551,Medio_Completo,9,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,1876,40,EUA
Ate_50k,36,Gov_Estadual,112497,Graduacao,13,Divorciado,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,1876,44,EUA
Ate_50k,45,Privado,138626,Superior_Incompleto,10,Divorciado,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1876,50,EUA
Ate_50k,27,Privado,175387,Graduacao,13,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1876,40,EUA
Ate_50k,40,Gov_Local,105717,Mestrado,14,Solteiro,Administrativo,Fora_da_Familia,Branca,Feminino,0,1876,35,EUA
Ate_50k,25,Privado,193820,Graduacao,13,Solteiro,Vendas,Fora_da_Familia,Branca,Feminino,0,1876,40,EUA
Ate_50k,47,Privado,151584,Medio_Completo,9,Divorciado,Vendas,Filho,Branca,Masculino,0,1876,40,EUA
Ate_50k,32,Privado,244147,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,1876,50,EUA
Ate_50k,53,Privado,122109,Medio_Completo,9,Separado,Administrativo,Nao_Casado,Branca,Feminino,0,1876,38,EUA
Ate_50k,32,Privado,226975,Superior_Incompleto,10,Solteiro,Vendas,Filho,Branca,Masculino,0,1876,60,EUA
Ate_50k,49,Privado,149949,Medio_Completo,9,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,1876,40,EUA
Ate_50k,27,Privado,34273,Tecnico,11,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,36,Canada
Ate_50k,26,Privado,82246,Graduacao,13,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1876,38,EUA
Ate_50k,60,Autonomo,73091,Medio_Completo,9,Separado,Servicos_Gerais,Fora_da_Familia,Preta,Masculino,0,1876,50,EUA
Ate_50k,56,Autonomo,50791,Mestrado,14,Divorciado,Vendas,Fora_da_Familia,Branca,Masculino,0,1876,60,EUA
Ate_50k,58,Privado,201393,Tecnologo,12,Divorciado,Administrativo,Fora_da_Familia,Branca,Masculino,0,1876,40,EUA
Ate_50k,39,Privado,114844,Graduacao,13,Solteiro,Vendas,Fora_da_Familia,Branca,Masculino,0,1876,50,EUA
Ate_50k,53,Privado,174020,Mestrado,14,Divorciado,Profissional_Especializado,Nao_Casado,Branca,Feminino,0,1876,38,EUA
Ate_50k,27,Privado,292472,Superior_Incompleto,10,Solteiro,Reparos_Manuais,Fora_da_Familia,Asiatica,Masculino,0,1876,45,Camboja
Ate_50k,46,Gov_Local,175754,Mestrado,14,Divorciado,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,60,EUA
Ate_50k,30,Privado,236861,Medio_Completo,9,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1876,45,EUA
Ate_50k,38,Gov_Local,329980,Medio_Completo,9,Solteiro,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,1876,40,Canada
Ate_50k,41,Privado,315834,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,40,EUA
Ate_50k,27,Privado,38918,Medio_Completo,9,Solteiro,Transporte,Fora_da_Familia,Branca,Masculino,0,1876,75,EUA
Ate_50k,43,Privado,81243,Graduacao,13,Divorciado,Suporte_Tecnico,Fora_da_Familia,Branca,Masculino,0,1876,40,EUA
Ate_50k,30,Gov_Federal,164552,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,1876,40,EUA
Ate_50k,25,Privado,117833,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,40,EUA
Ate_50k,26,Autonomo,177858,Graduacao,13,Divorciado,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1876,38,EUA
Ate_50k,53,Gov_Local,103995,Graduacao,13,Divorciado,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,54,EUA
Ate_50k,39,Privado,347491,Medio_2,7,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,1876,46,EUA
Ate_50k,47,Gov_Local,154033,Superior_Incompleto,10,Divorciado,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1876,40,EUA
Ate_50k,44,Privado,150533,Superior_Incompleto,10,Separado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,1876,55,EUA
Acima_50k,61,Autonomo,30073,Medio_Completo,9,Casado,Agricultura_Pesca,Marido,Branca,Masculino,0,1848,60,EUA
Acima_50k,44,Privado,216907,Tecnologo,12,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,28,Privado,303954,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,42,EUA
Acima_50k,34,Privado,223212,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,40,Peru
Acima_50k,39,Privado,218490,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,41,Privado,121718,Tecnico,11,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,1848,48,EUA
Acima_50k,35,Privado,340110,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,70,EUA
Acima_50k,34,Privado,155343,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,50,EUA
Acima_50k,30,Privado,174789,Tecnologo,12,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,50,EUA
Acima_50k,30,Privado,220148,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,50,EUA
Acima_50k,33,Gov_Local,173005,Graduacao,13,Casado,Administrativo,Marido,Branca,Masculino,0,1848,45,EUA
Acima_50k,60,,191118,Medio_Completo,9,Casado,,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,31,Privado,339482,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,50,Privado,192982,Medio_Completo,9,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,27,Privado,285897,Medio_Completo,9,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,45,EUA
Acima_50k,37,Autonomo,241463,Medio_Completo,9,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,65,EUA
Acima_50k,30,Privado,206046,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,49,Privado,102583,Superior_Incompleto,10,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,44,EUA
Acima_50k,52,Gov_Estadual,125796,Mestrado,14,Casado,Profissional_Especializado,Esposa,Preta,Feminino,0,1848,40,EUA
Acima_50k,39,Gov_Local,423605,Medio_3,8,Casado,Transporte,Marido,Branca,Masculino,0,1848,40,Nicaragua
Acima_50k,37,Privado,204277,Medio_Completo,9,Casado,Operador_Maquina,Marido,Branca,Masculino,0,1848,48,EUA
Acima_50k,39,Privado,186191,Mestrado,14,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,50,EUA
Acima_50k,38,Privado,172571,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,54,EUA
Acima_50k,44,Privado,192381,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,45,Privado,54744,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,54,Privado,93605,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,58,Privado,156040,Tecnologo,12,Casado,Operador_Maquina,Marido,Preta,Masculino,0,1848,40,EUA
Acima_50k,36,Gov_Federal,186934,Graduacao,13,Casado,Administrativo,Marido,Branca,Masculino,0,1848,55,EUA
Acima_50k,45,Privado,223999,Fundamental_9,5,Casado,Servicos_Gerais,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,46,Gov_Federal,349230,Tecnico,11,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,41,Privado,351161,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,1848,45,EUA
Acima_50k,41,Gov_Federal,36651,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,34,Privado,55717,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,50,EUA
Acima_50k,33,Gov_Federal,331615,Doutorado,16,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,63,Privado,383058,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,56,Privado,204049,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1848,50,EUA
Acima_50k,48,Gov_Local,242923,Medio_Completo,9,Casado,Suporte_Tecnico,Esposa,Branca,Feminino,0,1848,40,EUA
Acima_50k,40,Privado,199900,Tecnologo,12,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,55,EUA
Acima_50k,59,Privado,231377,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,45,EUA
Acima_50k,32,Privado,168854,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1848,50,EUA
Acima_50k,29,Gov_Local,190525,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,60,Alemanha
Acima_50k,41,Privado,149909,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,30,Privado,129707,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,34,Gov_Estadual,318982,Mestrado,14,Casado,Operador_Maquina,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,41,Privado,77373,Superior_Incompleto,10,Casado,Transporte,Marido,Branca,Masculino,0,1848,65,EUA
Acima_50k,46,Privado,189498,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,45,EUA
Acima_50k,39,Privado,91367,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1848,45,EUA
Acima_50k,26,Privado,366219,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Preta,Masculino,0,1848,60,EUA
Acima_50k,27,Privado,215504,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1848,55,EUA
Acima_50k,61,Privado,181219,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1848,40,EUA
Acima_50k,37,Privado,103121,Graduacao,13,Casado,Executivo_Gerencia,Esposa,Branca,Feminino,0,1848,40,EUA
Ate_50k,67,Privado,197816,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1844,70,EUA
Acima_50k,66,,213149,Superior_Incompleto,10,Casado,,Marido,Branca,Masculino,0,1825,40,EUA
Acima_50k,66,Empresario,253741,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,1825,10,EUA
Acima_50k,74,Autonomo,292915,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1825,12,EUA
Acima_50k,66,Gov_Estadual,132055,Medio_Completo,9,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1825,40,EUA
Ate_50k,71,Autonomo,494223,Superior_Incompleto,10,Separado,Vendas,Nao_Casado,Preta,Masculino,0,1816,2,EUA
Ate_50k,80,Privado,87518,Superior_Incompleto,10,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,1816,60,EUA
Ate_50k,24,Privado,43323,Medio_Completo,9,Solteiro,Servicos_Gerais,Fora_da_Familia,Branca,Feminino,0,1762,40,EUA
Ate_50k,20,,114746,Medio_2,7,Casado_Ausente,,Filho,Asiatica,Feminino,0,1762,40,Coreia_Sul
Ate_50k,28,Autonomo,218555,Superior_Incompleto,10,Solteiro,Transporte,Fora_da_Familia,Branca,Masculino,0,1762,40,EUA
Ate_50k,59,Privado,226922,Medio_Completo,9,Divorciado,Vendas,Nao_Casado,Branca,Feminino,0,1762,30,EUA
Ate_50k,24,Privado,85088,Medio_Completo,9,Solteiro,Vendas,Filho,Branca,Feminino,0,1762,32,EUA
Ate_50k,24,Privado,137591,Superior_Incompleto,10,Solteiro,Vendas,Filho,Branca,Masculino,0,1762,40,EUA
Ate_50k,52,Privado,78012,Medio_Completo,9,Viuvo,Vendas,Nao_Casado,Branca,Feminino,0,1762,40,EUA
Ate_50k,39,Autonomo,134475,Graduacao,13,Divorciado,Administrativo,Fora_da_Familia,Branca,Masculino,0,1762,40,EUA
Ate_50k,43,Privado,138184,Medio_Completo,9,Divorciado,Servicos_Gerais,Fora_da_Familia,Preta,Feminino,0,1762,35,EUA
Ate_50k,22,Privado,156822,Medio_1,6,Solteiro,Vendas,Fora_da_Familia,Branca,Feminino,0,1762,25,EUA
Ate_50k,30,Privado,145231,Tecnologo,12,Divorciado,Administrativo,Filho,Branca,Feminino,0,1762,40,EUA
Ate_50k,21,Privado,213341,Medio_2,7,Casado_Ausente,Auxiliar_Limpeza,Filho,Branca,Masculino,0,1762,40,Rep_Dominicana
Ate_50k,24,Privado,276851,Medio_Completo,9,Divorciado,Seguranca,Filho,Branca,Feminino,0,1762,40,EUA
Ate_50k,21,Privado,211968,Superior_Incompleto,10,Solteiro,Vendas,Filho,Branca,Feminino,0,1762,28,EUA
Acima_50k,49,Privado,180899,Mestrado,14,Divorciado,Executivo_Gerencia,Nao_Casado,Branca,Masculino,0,1755,45,EUA
Acima_50k,52,Privado,117496,Graduacao,13,Divorciado,Profissional_Especializado,Nao_Casado,Branca,Feminino,0,1755,40,EUA
Ate_50k,38,Privado,179488,Superior_Incompleto,10,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,30,Privado,204374,Graduacao,13,Solteiro,Vendas,Fora_da_Familia,Branca,Masculino,0,1741,48,EUA
Ate_50k,38,Gov_Local,123983,Graduacao,13,Solteiro,Executivo_Gerencia,Nao_Casado,Asiatica,Masculino,0,1741,40,Vietna
Ate_50k,25,Privado,302465,Medio_3,8,Solteiro,Operador_Maquina,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,34,Privado,271933,Graduacao,13,Solteiro,Executivo_Gerencia,Outro_Parente,Branca,Feminino,0,1741,45,EUA
Ate_50k,24,Gov_Federal,314525,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,1741,45,EUA
Ate_50k,25,Privado,168403,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,31,Privado,255004,Graduacao,13,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1741,38,EUA
Ate_50k,39,Gov_Federal,129573,Graduacao,13,Solteiro,Administrativo,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,35,Privado,261241,Medio_Completo,9,Divorciado,Transporte,Fora_da_Familia,Branca,Masculino,0,1741,60,EUA
Ate_50k,31,Gov_Local,127651,Medio_1,6,Solteiro,Transporte,Outro_Parente,Branca,Masculino,0,1741,40,EUA
Ate_50k,30,Privado,104052,Medio_Completo,9,Solteiro,Operador_Maquina,Fora_da_Familia,Branca,Masculino,0,1741,42,EUA
Ate_50k,42,Gov_Local,109684,Mestrado,14,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1741,35,EUA
Ate_50k,42,Privado,202188,Superior_Incompleto,10,Divorciado,Executivo_Gerencia,Fora_da_Familia,Branca,Feminino,0,1741,50,EUA
Ate_50k,41,Privado,394669,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,1741,40,EUA
Ate_50k,46,Privado,33109,Medio_Completo,9,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,34,Privado,176185,Graduacao,13,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,33,,289046,Medio_Completo,9,Divorciado,,Fora_da_Familia,Preta,Masculino,0,1741,40,EUA
Ate_50k,36,Privado,321733,Graduacao,13,Divorciado,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,36,Privado,171676,Graduacao,13,Solteiro,Vendas,Fora_da_Familia,Branca,Feminino,0,1741,40,EUA
Ate_50k,44,Gov_Federal,139161,Tecnologo,12,Divorciado,Administrativo,Fora_da_Familia,Preta,Feminino,0,1741,40,EUA
Ate_50k,28,Privado,191088,Medio_Completo,9,Divorciado,Servicos_Gerais,Fora_da_Familia,Branca,Feminino,0,1741,52,EUA
Ate_50k,52,Privado,208630,Medio_Completo,9,Divorciado,Administrativo,Nao_Casado,Branca,Feminino,0,1741,38,EUA
Ate_50k,43,Privado,191712,Graduacao,13,Solteiro,Administrativo,Fora_da_Familia,Branca,Masculino,0,1741,40,EUA
Ate_50k,45,Privado,428350,Medio_Completo,9,Casado,Operador_Maquina,Esposa,Branca,Feminino,0,1740,40,EUA
Ate_50k,30,Privado,212237,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1740,45,EUA
Ate_50k,50,Gov_Local,177705,Superior_Incompleto,10,Casado,Administrativo,Marido,Branca,Masculino,0,1740,48,EUA
Ate_50k,41,Gov_Local,343079,Graduacao,13,Casado,Profissional_Especializado,Esposa,Branca,Feminino,0,1740,20,EUA
Ate_50k,31,Privado,47296,Superior_Incompleto,10,Casado,Administrativo,Esposa,Branca,Feminino,0,1740,20,EUA
Ate_50k,27,Empresario,64379,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,63,Privado,275034,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1740,35,EUA
Ate_50k,33,Privado,100135,Medio_Completo,9,Casado,Administrativo,Esposa,Branca,Feminino,0,1740,25,EUA
Ate_50k,28,Privado,183780,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,34,Gov_Local,210164,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,31,Privado,106753,Tecnico,11,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,30,Privado,177216,Especializacao,15,Casado,Profissional_Especializado,Marido,Preta,Masculino,0,1740,40,Haiti
Ate_50k,47,Gov_Estadual,469907,Tecnologo,12,Casado,Seguranca,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,35,Privado,148581,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,32,Privado,209808,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1740,47,EUA
Ate_50k,33,Autonomo,155151,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1740,50,EUA
Ate_50k,38,Privado,184655,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,48,EUA
Ate_50k,35,Empresario,189404,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,42,Privado,248094,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,1740,43,EUA
Ate_50k,47,Gov_Federal,20956,Graduacao,13,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,34,Gov_Local,134886,Medio_Completo,9,Casado,Servicos_Gerais,Esposa,Branca,Feminino,0,1740,35,EUA
Ate_50k,53,Privado,96062,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,37,Privado,200598,Tecnologo,12,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1740,45,EUA
Ate_50k,33,Privado,146440,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,32,Privado,199655,Superior_Incompleto,10,Casado,Administrativo,Esposa,Outra,Feminino,0,1740,40,
Ate_50k,38,Gov_Local,210991,Graduacao,13,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,52,Privado,191529,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1740,60,EUA
Ate_50k,35,Gov_Local,668319,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1740,80,EUA
Ate_50k,46,Privado,113390,Mestrado,14,Casado,Administrativo,Marido,Branca,Masculino,0,1740,60,EUA
Ate_50k,28,Privado,293926,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,30,EUA
Ate_50k,58,Privado,138285,Tecnologo,12,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,29,Empresario,168221,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1740,70,EUA
Ate_50k,30,Privado,194827,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,53,Gov_Federal,167380,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,1740,50,EUA
Ate_50k,53,Privado,208321,Medio_Completo,9,Casado,Servicos_Gerais,Marido,Preta,Masculino,0,1740,40,EUA
Ate_50k,31,Privado,109428,Tecnologo,12,Casado,Administrativo,Esposa,Branca,Feminino,0,1740,40,EUA
Ate_50k,46,Gov_Estadual,107231,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,59,Privado,314149,Tecnico,11,Casado,Vendas,Marido,Branca,Masculino,0,1740,50,EUA
Ate_50k,62,Autonomo,197353,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,46,Privado,148738,Medio_Completo,9,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,1740,35,EUA
Ate_50k,45,Privado,227791,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1740,50,EUA
Ate_50k,63,Gov_Estadual,216871,Superior_Incompleto,10,Casado,Administrativo,Marido,Branca,Masculino,0,1740,40,EUA
Ate_50k,73,Privado,301210,Fundamental_1a4,2,Casado,Transporte,Marido,Branca,Masculino,0,1735,20,EUA
Ate_50k,75,Autonomo,205860,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Preta,Masculino,0,1735,40,EUA
Ate_50k,45,Gov_Local,132563,Especializacao,15,Divorciado,Profissional_Especializado,Nao_Casado,Preta,Feminino,0,1726,40,EUA
Ate_50k,39,Privado,237943,Medio_Completo,9,Divorciado,Operador_Maquina,Nao_Casado,Branca,Masculino,0,1726,40,EUA
Ate_50k,32,Gov_Estadual,213389,Superior_Incompleto,10,Divorciado,Seguranca,Nao_Casado,Branca,Feminino,0,1726,38,EUA
Ate_50k,25,Privado,122489,Graduacao,13,Solteiro,Executivo_Gerencia,Filho,Branca,Feminino,0,1726,60,EUA
Ate_50k,24,Privado,172146,Fundamental_9,5,Solteiro,Operador_Maquina,Fora_da_Familia,Branca,Masculino,0,1721,40,EUA
Ate_50k,24,Privado,106085,Medio_Completo,9,Solteiro,Servicos_Gerais,Filho,Preta,Masculino,0,1721,30,EUA
Ate_50k,31,Privado,120672,Medio_2,7,Divorciado,Auxiliar_Limpeza,Outro_Parente,Preta,Masculino,0,1721,40,EUA
Ate_50k,31,Privado,273324,Superior_Incompleto,10,Solteiro,Servicos_Gerais,Filho,Branca,Masculino,0,1721,16,EUA
Ate_50k,20,Privado,91939,Medio_Completo,9,Solteiro,Administrativo,Fora_da_Familia,Preta,Feminino,0,1721,30,EUA
Ate_50k,39,Privado,52978,Superior_Incompleto,10,Divorciado,Servicos_Gerais,Fora_da_Familia,Branca,Feminino,0,1721,55,EUA
Ate_50k,19,Privado,184737,Medio_Completo,9,Solteiro,Servicos_Gerais,Filho,Branca,Feminino,0,1721,40,EUA
